query_id,entry_id,cosine_dist,relevant
Q01,1,0.34199604392051697,1
Q01,96,0.3834644854068756,0
Q01,99,0.3965149521827698,0
Q01,43,0.39948582649230957,0
Q01,91,0.4014929533004761,0
Q01,49,0.4071807265281677,0
Q01,95,0.4140850007534027,0
Q01,100,0.41830959916114807,0
Q01,51,0.42055729031562805,0
Q01,62,0.42155009508132935,0
Q01,8,0.43089279532432556,1
Q01,92,0.4339970350265503,0
Q01,67,0.4350554049015045,0
Q01,9,0.4350624680519104,1
Q01,10,0.44280385971069336,1
Q01,63,0.4440308213233948,0
Q01,80,0.44540882110595703,0
Q01,34,0.44919976592063904,0
Q01,46,0.4529446065425873,0
Q01,69,0.4539274573326111,0
Q01,33,0.4545985162258148,0
Q01,71,0.4557237923145294,0
Q01,61,0.4562534689903259,0
Q01,39,0.4563595652580261,0
Q01,825,0.4574922025203705,0
Q01,65,0.46204277873039246,0
Q01,72,0.46495580673217773,0
Q01,12,0.4658985137939453,0
Q01,50,0.46675798296928406,0
Q01,45,0.46824511885643005,0
Q01,29,0.4685538113117218,0
Q01,4,0.4711737334728241,1
Q01,6,0.47528937458992004,1
Q01,74,0.47610461711883545,0
Q01,97,0.47624877095222473,0
Q01,2,0.4778296947479248,1
Q01,847,0.47824206948280334,0
Q01,797,0.47855740785598755,0
Q01,21,0.4796735644340515,0
Q01,52,0.4803728461265564,0
Q01,37,0.48136988282203674,0
Q01,84,0.484646737575531,0
Q01,77,0.48466938734054565,0
Q01,278,0.4857093393802643,0
Q01,64,0.4874434471130371,0
Q01,729,0.4889589548110962,0
Q01,737,0.48953938484191895,0
Q01,47,0.4896295666694641,0
Q01,93,0.49141645431518555,0
Q01,87,0.49172523617744446,0
Q01,42,0.4918297231197357,0
Q01,818,0.4938192367553711,0
Q01,75,0.4939391613006592,0
Q01,79,0.4959369897842407,0
Q01,817,0.4977028965950012,0
Q01,70,0.500512957572937,0
Q01,15,0.5014219880104065,0
Q01,5,0.5020521879196167,1
Q01,81,0.5030319690704346,0
Q01,60,0.5038142204284668,0
Q01,7,0.5039409399032593,1
Q01,332,0.5040451288223267,0
Q01,66,0.5065403580665588,0
Q01,57,0.5065979361534119,0
Q01,27,0.5068070888519287,0
Q01,443,0.5071362853050232,0
Q01,3,0.5080994963645935,1
Q01,238,0.5086867213249207,0
Q01,671,0.5091716051101685,0
Q01,86,0.5104341506958008,0
Q01,833,0.5108394622802734,0
Q01,55,0.5119635462760925,0
Q01,23,0.5122430324554443,0
Q01,576,0.5129992365837097,0
Q01,59,0.5137563943862915,0
Q01,94,0.5142136216163635,0
Q01,830,0.514926016330719,0
Q01,41,0.5151243209838867,0
Q01,319,0.5161092877388,0
Q01,89,0.5161321759223938,0
Q01,731,0.5176213979721069,0
Q01,812,0.5181992650032043,0
Q01,36,0.5185459852218628,0
Q01,32,0.5190168023109436,0
Q01,16,0.5190291404724121,0
Q01,44,0.5192456245422363,0
Q01,453,0.5215008854866028,0
Q01,248,0.522122323513031,0
Q01,56,0.5221500992774963,0
Q01,698,0.5248543620109558,0
Q01,73,0.5251407027244568,0
Q01,658,0.5251886248588562,0
Q01,759,0.5254579782485962,0
Q01,442,0.5263852477073669,0
Q01,58,0.5266841650009155,0
Q01,18,0.5272477865219116,0
Q01,83,0.5273557901382446,0
Q01,302,0.5277336239814758,0
Q01,764,0.5284091234207153,0
Q01,98,0.5284972786903381,0
Q01,285,0.5286537408828735,0
Q01,287,0.5298268795013428,0
Q01,674,0.5299626588821411,0
Q01,814,0.5305845141410828,0
Q01,743,0.5313771367073059,0
Q01,54,0.5314469337463379,0
Q01,645,0.5315119028091431,0
Q01,798,0.5323824286460876,0
Q01,35,0.5325375199317932,0
Q01,304,0.5339363813400269,0
Q01,88,0.5341624617576599,0
Q01,837,0.534307599067688,0
Q01,329,0.5357536673545837,0
Q01,68,0.5359087586402893,0
Q01,13,0.5360358953475952,0
Q01,370,0.5361042618751526,0
Q01,38,0.536119818687439,0
Q01,800,0.5364140868186951,0
Q01,20,0.5370060205459595,0
Q01,316,0.5375374555587769,0
Q01,327,0.5375440120697021,0
Q01,754,0.5381616353988647,0
Q01,277,0.5385015606880188,0
Q01,19,0.5385472178459167,0
Q01,819,0.5390695929527283,0
Q01,799,0.5394877195358276,0
Q01,90,0.5400525331497192,0
Q01,882,0.5403230786323547,0
Q01,811,0.5403750538825989,0
Q01,885,0.540440022945404,0
Q01,662,0.540520966053009,0
Q01,312,0.5405309200286865,0
Q01,26,0.5405877828598022,0
Q01,801,0.540595293045044,0
Q01,293,0.5408377051353455,0
Q01,848,0.5409446358680725,0
Q01,647,0.5411791205406189,0
Q01,22,0.5413134098052979,0
Q01,928,0.5418038964271545,0
Q01,769,0.54325270652771,0
Q01,405,0.5433138608932495,0
Q01,673,0.5438474416732788,0
Q01,48,0.5440232157707214,0
Q01,675,0.5441552996635437,0
Q01,570,0.5443344712257385,0
Q01,597,0.544442355632782,0
Q01,174,0.5445035099983215,0
Q01,842,0.5445098280906677,0
Q01,279,0.5445656180381775,0
Q01,435,0.5448012351989746,0
Q01,17,0.5448896288871765,0
Q01,309,0.5450292229652405,0
Q01,227,0.5454269051551819,0
Q01,806,0.5454686284065247,0
Q01,40,0.5457177758216858,0
Q01,229,0.5457388758659363,0
Q01,337,0.5457488894462585,0
Q01,313,0.545775830745697,0
Q01,809,0.5460249781608582,0
Q01,580,0.5462951064109802,0
Q01,727,0.5466570854187012,0
Q01,290,0.5468403697013855,0
Q01,609,0.5470837354660034,0
Q01,82,0.5474730730056763,0
Q01,288,0.5475955605506897,0
Q01,834,0.5482920408248901,0
Q01,788,0.548700213432312,0
Q01,166,0.5487706661224365,0
Q01,324,0.5489915013313293,0
Q01,136,0.5493842363357544,0
Q01,726,0.5497623085975647,0
Q01,653,0.5498414039611816,0
Q01,110,0.5502790212631226,0
Q01,760,0.5503729581832886,0
Q01,569,0.5509549975395203,0
Q01,78,0.5511022210121155,0
Q01,14,0.5512605905532837,0
Q01,407,0.5516530871391296,0
Q01,369,0.5521907210350037,0
Q01,588,0.5526703596115112,0
Q01,816,0.552792489528656,0
Q01,602,0.5529118776321411,0
Q01,276,0.5536332726478577,0
Q01,796,0.5537809133529663,0
Q01,932,0.5538349747657776,0
Q01,320,0.55385822057724,0
Q01,102,0.5538908839225769,0
Q01,486,0.5541805624961853,0
Q01,709,0.5541825890541077,0
Q01,239,0.5542062520980835,0
Q01,303,0.5547676086425781,0
Q01,24,0.5550237894058228,0
Q01,416,0.5553048253059387,0
Q01,439,0.5554097890853882,0
Q01,396,0.5554865598678589,0
Q01,751,0.5555577278137207,0
Q01,617,0.5556003451347351,0
Q01,839,0.5557124018669128,0
Q01,735,0.5557667016983032,0
Q01,931,0.5558404326438904,0
Q01,257,0.5559610724449158,0
Q01,946,0.5559641718864441,0
Q01,790,0.5561029314994812,0
Q01,739,0.5565500259399414,0
Q01,661,0.5566585659980774,0
Q01,930,0.5579285025596619,0
Q01,772,0.5581152439117432,0
Q01,791,0.5584492087364197,0
Q01,773,0.5585576295852661,0
Q01,725,0.5585870146751404,0
Q01,306,0.5586890578269958,0
Q01,253,0.5587847828865051,0
Q01,805,0.5588632822036743,0
Q01,807,0.5589628219604492,0
Q01,291,0.5593229532241821,0
Q01,307,0.559386134147644,0
Q01,590,0.5596885681152344,0
Q01,533,0.5598072409629822,0
Q01,31,0.5599883198738098,0
Q01,783,0.5599886775016785,0
Q01,892,0.5600357055664062,0
Q01,76,0.5604420304298401,0
Q01,158,0.5605758428573608,0
Q01,559,0.5606607794761658,0
Q01,297,0.5611128807067871,0
Q01,700,0.5615581274032593,0
Q01,734,0.5618783831596375,0
Q01,355,0.5618857145309448,0
Q01,696,0.5619620084762573,0
Q01,828,0.5620063543319702,0
Q01,690,0.5624055862426758,0
Q01,402,0.5624991059303284,0
Q01,417,0.5628471374511719,0
Q01,270,0.5630004405975342,0
Q01,311,0.5634123086929321,0
Q01,587,0.5638701319694519,0
Q01,286,0.5639513731002808,0
Q01,835,0.5640465021133423,0
Q01,172,0.5641053318977356,0
Q01,326,0.5641430020332336,0
Q01,468,0.5648381114006042,0
Q01,706,0.56485915184021,0
Q01,412,0.5648993253707886,0
Q01,333,0.5654336810112,0
Q01,106,0.5661918520927429,0
Q01,614,0.5662904977798462,0
Q01,865,0.5668252110481262,0
Q01,296,0.5668299794197083,0
Q01,789,0.5671324133872986,0
Q01,11,0.567380964756012,0
Q01,199,0.5674022436141968,0
Q01,409,0.5676131844520569,0
Q01,483,0.5676522254943848,0
Q01,448,0.5678595900535583,0
Q01,565,0.567940354347229,0
Q01,832,0.5680208206176758,0
Q01,738,0.5680731534957886,0
Q01,697,0.5682387351989746,0
Q01,308,0.5684795379638672,0
Q01,300,0.5685626268386841,0
Q01,267,0.5685679316520691,0
Q01,295,0.5687510371208191,0
Q01,603,0.5687804222106934,0
Q01,335,0.5687957406044006,0
Q01,686,0.5689018964767456,0
Q01,386,0.5692259073257446,0
Q01,117,0.5692638754844666,0
Q01,243,0.5692692399024963,0
Q01,289,0.5695238709449768,0
Q01,403,0.5696536898612976,0
Q01,411,0.5696986317634583,0
Q01,334,0.5698058605194092,0
Q01,787,0.5700377821922302,0
Q01,467,0.5702430605888367,0
Q01,766,0.5706703066825867,0
Q01,283,0.5706735253334045,0
Q01,911,0.570679247379303,0
Q01,615,0.5708913803100586,0
Q01,702,0.5710261464118958,0
Q01,408,0.5710720419883728,0
Q01,294,0.5711881518363953,0
Q01,301,0.5712141990661621,0
Q01,281,0.571381688117981,0
Q01,325,0.571807324886322,0
Q01,104,0.5720415711402893,0
Q01,140,0.5723279714584351,0
Q01,413,0.5726503133773804,0
Q01,231,0.5731333494186401,0
Q01,703,0.5733219981193542,0
Q01,598,0.5737224817276001,0
Q01,913,0.5738623738288879,0
Q01,705,0.5738664269447327,0
Q01,354,0.5739367008209229,0
Q01,342,0.5742009282112122,0
Q01,215,0.5742138624191284,0
Q01,888,0.5743083357810974,0
Q01,322,0.5743470191955566,0
Q01,260,0.574635922908783,0
Q01,691,0.5746375322341919,0
Q01,732,0.574797511100769,0
Q01,460,0.5752348899841309,0
Q01,841,0.5752968192100525,0
Q01,298,0.5754807591438293,0
Q01,244,0.5756022334098816,0
Q01,25,0.5757312774658203,0
Q01,240,0.5759488940238953,0
Q01,353,0.5760216116905212,0
Q01,30,0.5762603282928467,0
Q01,469,0.5764248967170715,0
Q01,652,0.576561450958252,0
Q01,256,0.5767316818237305,0
Q01,893,0.5767329335212708,0
Q01,875,0.5767393112182617,0
Q01,197,0.5769030451774597,0
Q01,318,0.5769980549812317,0
Q01,844,0.5771903991699219,0
Q01,780,0.5774966478347778,0
Q01,271,0.5776287317276001,0
Q01,959,0.577643871307373,0
Q01,579,0.5776779055595398,0
Q01,53,0.5777590870857239,0
Q01,372,0.5778245329856873,0
Q01,573,0.5779339671134949,0
Q01,85,0.5780242085456848,0
Q01,701,0.5783026814460754,0
Q01,730,0.5785749554634094,0
Q01,589,0.5787685513496399,0
Q01,246,0.5789037346839905,0
Q01,808,0.5789405107498169,0
Q01,437,0.5789807438850403,0
Q01,778,0.5791918635368347,0
Q01,684,0.5792373418807983,0
Q01,648,0.5792621970176697,0
Q01,395,0.5793618559837341,0
Q01,292,0.5794599056243896,0
Q01,429,0.5795889496803284,0
Q01,323,0.5797531008720398,0
Q01,582,0.5799545049667358,0
Q01,840,0.580012321472168,0
Q01,749,0.5801071524620056,0
Q01,779,0.5801323056221008,0
Q01,382,0.5803825855255127,0
Q01,699,0.5804126858711243,0
Q01,683,0.5808032155036926,0
Q01,226,0.5810004472732544,0
Q01,767,0.5810971856117249,0
Q01,861,0.5811333060264587,0
Q01,105,0.5811479091644287,0
Q01,884,0.5813125967979431,0
Q01,455,0.581326961517334,0
Q01,672,0.5813442468643188,0
Q01,670,0.5814209580421448,0
Q01,750,0.5817281007766724,0
Q01,254,0.5818188786506653,0
Q01,103,0.5819000005722046,0
Q01,274,0.5819737911224365,0
Q01,761,0.5820203423500061,0
Q01,299,0.5821566581726074,0
Q01,317,0.5822098851203918,0
Q01,859,0.5822764039039612,0
Q01,917,0.5823389291763306,0
Q01,532,0.5826042890548706,0
Q01,458,0.582822859287262,0
Q01,826,0.5828258991241455,0
Q01,489,0.5828762650489807,0
Q01,315,0.5828837156295776,0
Q01,115,0.5828871130943298,0
Q01,111,0.5829475522041321,0
Q01,230,0.5829578638076782,0
Q01,163,0.5829809308052063,0
Q01,733,0.5831118822097778,0
Q01,850,0.5831567645072937,0
Q01,185,0.5832940936088562,0
Q01,177,0.5833277106285095,0
Q01,695,0.5833361744880676,0
Q01,139,0.5834924578666687,0
Q01,399,0.5835295915603638,0
Q01,494,0.5835554003715515,0
Q01,114,0.5836684107780457,0
Q01,680,0.5836842060089111,0
Q01,155,0.5836972594261169,0
Q01,650,0.5839857459068298,0
Q01,934,0.5841727256774902,0
Q01,849,0.5842036604881287,0
Q01,422,0.5845059752464294,0
Q01,599,0.5849442481994629,0
Q01,803,0.5850729942321777,0
Q01,644,0.5853921175003052,0
Q01,269,0.5855556130409241,0
Q01,502,0.585577666759491,0
Q01,272,0.5856667160987854,0
Q01,810,0.5856893658638,0
Q01,687,0.5857494473457336,0
Q01,120,0.5858691930770874,0
Q01,265,0.5858728289604187,0
Q01,462,0.5858777165412903,0
Q01,305,0.585924506187439,0
Q01,966,0.5859466791152954,0
Q01,362,0.5861154794692993,0
Q01,929,0.5863681435585022,0
Q01,707,0.5864959359169006,0
Q01,321,0.5865465998649597,0
Q01,436,0.5865561366081238,0
Q01,339,0.5865830779075623,0
Q01,343,0.5865897536277771,0
Q01,400,0.5866947770118713,0
Q01,740,0.5867395401000977,0
